call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming,signal_valid,phone_valid,signal_quality,call_hour,call_day,call_month
01b5546c-37b4-4e4a-bd71-5aa6c8559caf,CU000591,9097157091,TW0041,Data,1419.0,210.74,-38.0,2024-05-27 17:41:00,False,923.79,4G,True,True,False,Good,17,Monday,May
cbb7055f-45a8-45fd-adb0-4a8c1e7ab4af,CU000131,8164056761,TW0043,Sms,2283.0,1610.41,-41.0,2024-04-23 19:42:00,True,201.85,3G,False,True,False,Good,19,Tuesday,April
9b577e77-da5a-4ed1-91c9-037cfeff7706,CU000165,9052565036,TW0117,Data,641.0,3137.04,-38.0,2024-06-28 23:32:00,False,288.52,4G,False,True,False,Good,23,Friday,June
0c6b492a-c6b7-42e4-9029-9ce1296afec4,CU001066,9064729058,TW0060,Sms,4603.0,1810.09,-84.0,2024-02-25 11:04:00,False,680.28,4G,False,True,False,Fair,11,Sunday,February
64572e7f-52a3-4d28-90d8-3aefd17370c8,CU001483,8166024989,TW0111,Voice,0.0,0.0,-88.0,2024-04-30 01:51:00,True,162.33,2G,False,True,False,Fair,1,Tuesday,April
c0c85f54-37f6-49f5-b033-5472b3f60cb3,CU000198,8172210758,TW0094,Voice,3420.0,1122.3,-49.0,2024-03-31 23:08:00,True,264.08,3G,False,True,False,Good,23,Sunday,March
393eeb86-525f-4cb7-a275-d988d566ebc3,CU001266,7022698997,TW0069,Sms,4452.0,2468.71,-116.0,2024-01-21 05:45:00,True,190.17,4G,True,True,False,Poor,5,Sunday,January
a90c9031-96b0-4321-bab3-1f6d2061a20b,CU000793,7021233441,TW0054,Sms,4609.0,432.77,-77.0,2024-04-23 14:35:00,False,437.04,3G,False,True,False,Fair,14,Tuesday,April
cda2841a-c695-4287-903f-7a9c7f4f92a9,CU000583,80493527,TW0056,Data,0.0,72.72,-42.0,2024-05-16 18:25:00,False,667.88,2G,True,True,False,Good,18,Thursday,May
4473dd63-c546-41d8-b51e-9853612be450,CU001215,7014297311,unknown,Voice,3345.0,0.0,-52.0,2024-04-04 22:25:00,False,304.7,4G,True,True,False,Good,22,Thursday,April
f7fda78c-71eb-4d0e-95d6-037dba7f46fe,CU000524,771024421,TW0134,Voice,0.0,2836.86,-99.0,2024-01-26 00:48:00,False,551.56,3G,True,True,False,Poor,0,Friday,January
81881174-901a-4e23-9394-08654d8a8901,CU000278,8183065345,TW0106,Data,2186.0,0.0,-98.0,2024-03-14 14:18:00,True,138.23,3G,False,True,False,Poor,14,Thursday,March
c426bc76-5cc4-47e5-a09a-bcb586b9660b,CU000692,8034493756,TW0103,Sms,1521.0,4065.26,-56.0,2024-02-15 12:07:00,True,883.72,4G,True,True,False,Good,12,Thursday,February
289ade95-ee87-4091-ac5d-a66de82d19f7,CU000483,7057988187,TW0079,Data,3920.0,2751.7,-75.0,2024-02-20 05:21:00,True,271.61,4G,True,True,False,Fair,5,Tuesday,February
2eee1767-c852-49f6-be7d-71f5c2e1ffa5,CU000731,776116374,TW0018,Data,3396.0,3050.94,-32.0,2024-03-18 19:01:00,True,691.42,2G,False,True,False,Good,19,Monday,March
934f6160-3c83-496d-a30f-ab114a7b8aa8,CU001454,7023337057,TW0088,Sms,4064.0,2004.7,-30.0,2024-02-20 10:43:00,True,511.51,4G,False,True,False,Good,10,Tuesday,February
20835606-31a9-471e-bd9d-f47d00e95128,CU001164,9021902080,TW0115,Voice,2094.0,2031.65,-62.0,2024-03-21 12:18:00,True,288.42,3G,False,True,False,Good,12,Thursday,March
37471d86-6cf0-4e9a-abe4-46df006e4190,CU000084,7018742335,TW0020,Voice,2140.0,2515.18,-200.0,2024-03-26 08:06:00,True,675.76,3G,False,False,False,Poor,8,Tuesday,March
17415dcb-766d-424b-a552-0d14e1af9524,CU000847,779589830,TW0052,Voice,1369.0,763.93,-69.0,2024-03-07 13:30:00,True,389.87,3G,False,True,False,Good,13,Thursday,March
1d257341-7a16-41a7-8c12-e65a4831bac3,CU000253,7087712695,TW0091,Sms,6054.0,1044.31,-79.0,2024-06-25 10:45:00,False,306.85,2G,True,True,False,Fair,10,Tuesday,June
345b52c9-7645-4735-9f99-4c9075117b5a,CU000101,8029548675,TW0019,Data,1741.0,4214.9,-91.0,2024-05-15 04:37:00,True,981.55,2G,False,True,False,Poor,4,Wednesday,May
681e349e-83a1-4fd5-bdb7-6b012c523f3d,CU001134,9061690824,TW0053,Sms,1837.0,3086.44,-107.0,2024-06-27 07:34:00,False,601.61,5G,True,True,False,Poor,7,Thursday,June
8932c333-8819-4bfb-b723-47c267fa9b21,CU000321,9026046016,TW0113,Sms,62.0,3571.38,-45.0,2024-04-08 12:09:00,True,382.12,2G,True,True,False,Good,12,Monday,April
77b79fcf-a403-46ee-ad92-29fcab550ee2,CU000839,774402463,TW0029,Voice,3094.0,4894.75,-98.0,2024-03-10 04:15:00,False,195.81,2G,False,True,False,Poor,4,Sunday,March
f76370c4-8130-42e4-8975-1ad622dc513c,CU000498,80497321,TW0076,Sms,1300.0,4265.13,-86.0,2024-02-01 07:20:00,False,993.31,2G,False,True,False,Fair,7,Thursday,February
f1f353a7-0133-4a8d-a37b-3f2c647a7353,CU001025,2.34807E+12,TW0112,Data,3922.0,950.33,-41.0,2024-01-16 21:55:00,False,839.06,4G,True,True,False,Good,21,Tuesday,January
0f41e4b3-3ebe-4297-b576-c51e176d6ba9,CU000787,8167501701,unknown,Data,1567.0,1853.49,-39.0,2024-05-31 22:15:00,True,227.81,2G,False,True,False,Good,22,Friday,May
a8551279-dabf-4849-a0df-453f4aa99089,CU000195,8131936211,TW0013,Voice,4776.0,2643.38,-49.0,2024-03-11 17:14:00,False,669.49,5G,False,True,False,Good,17,Monday,March
4c4ba6d2-da2d-4e88-a466-6a20d39ab737,CU001468,8152042030,TW0004,Data,1905.0,4949.29,-97.0,2024-05-12 02:53:00,True,737.97,2G,True,True,False,Poor,2,Sunday,May
30c5431b-04fe-454d-b1c8-581b7503b924,CU001284,8133864366,TW0146,Data,1201.0,2813.11,-46.0,2024-01-05 00:03:00,False,618.46,2G,False,True,False,Good,0,Friday,January
551932a9-ac39-4499-99e5-988fb2fbd3db,INVALID_CU950978,9026196018,TW0055,Data,577.0,1935.46,-71.0,2024-06-24 20:01:00,False,126.48,4G,True,True,False,Fair,20,Monday,June
5403f51d-ddde-4f09-9e52-78b3a1f127c7,CU000798,7059968716,TW0132,Voice,4950.0,3903.71,-88.0,2024-01-15 18:26:00,False,650.13,5G,False,True,False,Fair,18,Monday,January
54f54425-921e-4e8a-9daa-3793d56f6f77,CU000709,8092151651,TW0143,Voice,2049.0,4613.32,-81.0,2024-05-03 10:24:00,True,856.94,3G,True,True,False,Fair,10,Friday,May
1e67ad59-8dbe-45eb-8fb0-1db0ab096c3d,CU001478,8161363733,TW0105,Data,1124.0,0.0,-90.0,2024-02-18 02:32:00,False,751.84,4G,False,True,False,Fair,2,Sunday,February
d85aad44-1d62-44a7-968c-abdf89783815,CU000445,8075220748,unknown,Voice,7109.0,0.0,-90.0,2024-02-26 13:22:00,True,833.71,3G,True,True,False,Fair,13,Monday,February
b2173345-905c-4f65-80d8-f232bb63081e,CU000695,9021396379,unknown,Data,6027.0,73065.0,-58.0,2024-01-10 23:38:00,True,271.23,3G,False,True,False,Good,23,Wednesday,January
22569ad3-8861-4e1e-aebf-1e22173f3ac7,CU001058,7083613325,TW0148,Voice,6294.0,4404.46,-51.0,2024-02-18 21:30:00,False,455.42,3G,False,True,False,Good,21,Sunday,February
4eca8697-36fd-4db6-b132-0329ef0ed1be,CU001379,9021877905,TW0147,Voice,5643.0,496.35,-30.0,2024-05-18 08:20:00,True,794.92,5G,True,True,False,Good,8,Saturday,May
a4a7e4c7-6edd-483e-b287-7790b5e632f2,CU000693,9039612818,TW0121,Voice,3522.0,1476.46,-110.0,2024-05-19 00:06:00,False,920.14,3G,True,True,False,Poor,0,Sunday,May
d41adbec-83e9-4517-900a-bcdd29b77736,CU000166,7048467198,TW0072,Sms,1378.0,1203.8,-36.0,2024-05-17 09:01:00,True,176.9,5G,True,True,False,Good,9,Friday,May
584e8adb-4c00-433d-939e-05e6e2e67a2f,CU000783,8188500007,TW0019,Sms,0.0,1871.86,-100.0,2024-05-07 18:11:00,False,564.45,2G,True,True,False,Poor,18,Tuesday,May
983c97a0-3b56-476a-901f-09502d017056,CU000980,8068451620,INVALID_TW9762,Sms,5754.0,4833.12,-97.0,2024-01-02 07:41:00,False,916.57,5G,False,True,False,Poor,7,Tuesday,January
4d64de10-0616-4551-a7c9-889f09a63bf0,CU001117,8069778800,TW0097,Sms,6805.0,583.79,-56.0,2024-03-13 15:55:00,True,437.21,4G,True,True,False,Good,15,Wednesday,March
f905927d-d6a1-44b4-acce-b58b471c831d,CU000613,8185905837,TW0141,Sms,6354.0,897.43,-48.0,2024-03-02 11:09:00,False,975.36,3G,True,True,False,Good,11,Saturday,March
7e2b3549-b1a0-44c3-ab47-892262293dcd,CU000493,7018696822,TW0124,Sms,5136.0,1423.24,-35.0,2024-05-04 00:12:00,False,852.56,3G,False,True,False,Good,0,Saturday,May
e6acc64a-15dc-4b63-a4f9-89eb9c72a079,CU000840,7082263045,TW0108,Data,4141.0,3349.38,-84.0,2024-02-14 04:52:00,True,209.24,5G,True,True,False,Fair,4,Wednesday,February
805a332e-824b-46b1-a049-6ca80ec22e54,CU000709,7045394356,TW0082,Sms,0.0,4460.84,-91.0,2024-05-13 21:32:00,False,787.84,3G,True,True,False,Poor,21,Monday,May
a71e1e59-80ca-4ddd-b5b2-ba26bc8e8620,CU000210,80539010,TW0014,Data,6552.0,1749.68,-67.0,2024-04-28 02:47:00,True,994.89,4G,True,True,False,Good,2,Sunday,April
ba8912b4-fc42-4031-8d22-03544a438fac,CU001150,9052329989,TW0093,Voice,6503.0,978.28,-72.0,2024-05-19 16:03:00,True,82.26,4G,True,True,False,Fair,16,Sunday,May
d25f803e-c855-4351-a359-e50fe0308b9e,CU000521,9034894340,INVALID_TW9783,Sms,5617.0,4268.28,-33.0,2024-05-04 21:45:00,False,415.89,4G,False,True,False,Good,21,Saturday,May
17370859-64d5-49f0-8ad6-218bc2e6d549,CU001051,9024892318,TW0064,Sms,4295.0,3002.11,-57.0,2024-02-22 03:57:00,False,466.24,3G,False,True,False,Good,3,Thursday,February
24d8c919-11ea-4dad-bd0b-bf487f3cb7ff,CU001155,8164365042,unknown,Voice,5033.0,3009.49,-117.0,2024-05-26 23:21:00,False,177.45,4G,True,True,False,Poor,23,Sunday,May
04466d2b-6ce9-4f88-b716-8850bb856983,CU001491,9099500739,TW0063,Sms,2294.0,3436.66,-98.0,2024-04-27 01:11:00,False,341.23,2G,False,True,False,Poor,1,Saturday,April
32db1050-d755-48d1-a18b-0de8262646c8,CU000588,9035658481,TW0119,Sms,3491.0,1282.93,-66.0,2024-03-10 21:51:00,True,242.71,3G,False,True,False,Good,21,Sunday,March
e2c3870c-64a6-470f-98e8-25f5c5f8da20,CU001123,8172397238,TW0015,Voice,1425.0,2114.14,-77.0,2024-06-03 04:22:00,False,735.45,3G,False,True,False,Fair,4,Monday,June
e2a217e2-fd80-4f01-90e5-d1a00d837c3c,CU000262,8175641950,TW0031,Data,6294.0,103.69,-113.0,2024-04-27 09:16:00,False,300.44,5G,True,True,False,Poor,9,Saturday,April
688f8686-e01a-48ca-b2ed-2ed14a08aa39,CU000226,8096027633,TW0018,Data,6182.0,2076.08,-58.0,2024-02-23 07:36:00,True,528.32,4G,True,True,False,Good,7,Friday,February
309e1f43-34f7-4683-8517-d21565d2c06b,CU000030,8138099454,TW0004,Voice,2836.0,1724.8,-75.0,2024-04-06 04:24:00,True,110.44,2G,False,True,False,Fair,4,Saturday,April
e08b93e1-0b7b-4274-b20d-ad9aa3d432de,CU001083,8154768219,TW0013,Voice,3478.0,4246.45,-119.0,2024-01-24 03:49:00,False,191.45,2G,False,True,False,Poor,3,Wednesday,January
6db7f554-27bb-4cc9-b93c-a84765f814a5,CU001290,9055287055,TW0104,Voice,2990.0,2148.04,-61.0,2024-02-20 00:25:00,False,126.64,5G,True,True,False,Good,0,Tuesday,February
d87bfd1c-f98a-40a6-bdff-dc005fd740b7,CU000564,8177653857,TW0090,Voice,5415.0,2137.33,-39.0,2024-03-21 22:16:00,False,278.05,3G,True,True,False,Good,22,Thursday,March
325178e7-3e73-4988-bdc0-5936f5e022ce,CU000028,8158773056,unknown,Voice,898.0,4703.89,-96.0,2024-04-24 05:09:00,False,223.2,5G,False,True,False,Poor,5,Wednesday,April
e3924f43-afef-4ea9-832d-60f17d71147f,CU000551,8062389365,TW0054,Voice,947.0,0.0,-75.0,2024-04-28 11:38:00,False,529.67,5G,False,True,False,Fair,11,Sunday,April
cc31a092-3db1-4566-b0c7-bc3004f8acb4,CU001282,8177037761,TW0062,Sms,2468.0,2889.49,-104.0,2024-04-11 20:22:00,True,648.5,4G,False,True,False,Poor,20,Thursday,April
d3a0719a-e4aa-4e12-98ce-908bef75e2ae,CU000377,8031543119,TW0145,Data,1908.0,190.33,-71.0,2024-02-12 13:44:00,True,115.83,5G,True,True,False,Fair,13,Monday,February
8a23b595-7545-451d-822e-b6311c4df9c7,CU000826,2.34803E+12,INVALID_TW9992,Data,821.0,3685.11,-50.0,2024-05-27 07:01:00,False,321.78,3G,False,True,False,Good,7,Monday,May
0fb16b37-ea2d-4ae9-bae3-96a06b1b8744,CU000276,9057386221,TW0068,Sms,4847.0,2894.33,-69.0,2024-01-31 18:24:00,True,667.5,3G,False,True,False,Good,18,Wednesday,January
e88d6f03-19cc-43ea-a495-89e52278c182,CU001175,9023323359,TW0146,Voice,2771.0,2643.54,-119.0,2024-02-20 08:47:00,False,719.03,2G,True,True,False,Poor,8,Tuesday,February
940aa678-0100-4976-8bb3-9d027cc12fd0,CU001119,779508004,TW0075,Sms,699.0,4168.96,-64.0,2024-02-11 20:51:00,True,939.74,4G,True,True,False,Good,20,Sunday,February
cec49c67-a9d4-4c52-b148-e5c4aa18a169,CU001006,8079930055,TW0122,Data,768.0,1129.54,-75.0,2024-05-05 08:40:00,True,17.97,2G,True,True,False,Fair,8,Sunday,May
e5b5dbef-4360-49f1-8b41-0134c3397ef2,CU001456,8091762951,TW0064,Data,2367.0,377.5,-81.0,2024-04-19 12:21:00,False,309.57,2G,False,True,False,Fair,12,Friday,April
af84dfa0-d968-46fa-8f8f-dd5779a745bf,CU001409,9022160364,TW0132,Voice,1516.0,3044.86,0.0,2024-02-27 20:51:00,True,543.45,2G,False,False,False,Good,20,Tuesday,February
0b113daf-2999-4d45-babf-7ab13dbed5a8,CU000988,9032536829,TW0119,Data,5450.0,3133.29,-200.0,2024-03-22 07:36:00,True,467.63,4G,False,False,False,Poor,7,Friday,March
7c328550-8ab1-4dd8-9739-fb23cb58c9d8,CU001288,7025931039,TW0144,Voice,123.0,4915.92,-75.0,2024-05-30 16:34:00,False,814.21,2G,False,True,False,Fair,16,Thursday,May
2eed1c98-2ef6-47db-b4ba-ffa8d8180f1f,CU001377,7089204208,TW0018,Sms,0.0,636.99,-37.0,2024-01-22 14:00:00,True,541.23,5G,False,True,False,Good,14,Monday,January
ef2b916b-7912-4e0b-90a2-12122d48e40a,CU001083,9094737971,TW0041,Data,6788.0,1198.04,-73.0,2024-01-13 05:17:00,True,163.95,3G,False,True,False,Fair,5,Saturday,January
3e519e8c-419a-49ba-a299-b35b590aa005,CU000207,7081872786,unknown,Data,6988.0,2244.11,-41.0,2024-01-20 22:56:00,False,809.97,4G,True,True,False,Good,22,Saturday,January
128c504e-30ed-4bb8-bca9-5ea398b91e22,CU000162,80960624,TW0006,Sms,4548.0,1987.95,-96.0,2024-03-20 22:16:00,False,278.83,4G,True,True,False,Poor,22,Wednesday,March
a125d05e-91e8-490f-9410-c55c59ed64c1,CU000423,778751364,TW0047,Data,2787.0,374.97,-82.0,2024-06-07 22:19:00,True,332.77,2G,False,True,False,Fair,22,Friday,June
8e4acb81-e3f6-47b4-aca0-bd0f95a06dfe,CU000650,9095631823,TW0084,Sms,11.0,2833.29,-91.0,2024-04-11 15:31:00,False,822.26,3G,True,True,False,Poor,15,Thursday,April
0e6d7b50-6486-4873-b52c-676b2a0fa2bc,CU000565,8157580894,TW0039,Sms,3548.0,2919.9,-75.0,2024-02-25 16:17:00,True,938.23,4G,False,True,False,Fair,16,Sunday,February
af95e0d2-2307-4166-9389-9e6a577aa78e,CU000419,7053641536,TW0104,Data,3733.0,172.69,-46.0,2024-01-27 15:45:00,False,575.86,3G,False,True,False,Good,15,Saturday,January
a8c42c37-aa62-4fab-92f1-585a9e9d7c2d,CU000785,9092461763,INVALID_TW9620,Sms,1958.0,3672.64,-89.0,2024-04-10 03:44:00,True,708.29,4G,False,True,False,Fair,3,Wednesday,April
481d902c-6c49-4b6c-b351-1d32b38b9b7e,INVALID_CU903485,8167683567,TW0055,Voice,7134.0,2660.03,-37.0,2024-06-08 18:27:00,False,620.17,2G,True,True,False,Good,18,Saturday,June
9144fd06-04ae-4f99-b41b-ae075bc3bd22,CU001441,9031941206,TW0039,Voice,1006.0,1047.82,-73.0,2024-03-04 22:53:00,True,771.42,3G,False,True,False,Fair,22,Monday,March
cc4727c7-1a76-4e30-af99-932cca894064,CU000290,9099298749,TW0113,Voice,1330.0,0.0,-100.0,2024-04-20 03:18:00,True,933.86,5G,True,True,False,Poor,3,Saturday,April
f2667209-1d99-4dbf-8786-8519da67be4a,CU000954,80388139,TW0002,Voice,739.0,1560.93,-111.0,2024-01-01 05:37:00,True,268.08,4G,False,True,False,Poor,5,Monday,January
7b750521-00ea-4524-a104-faddcaa711b6,CU001203,9025841038,TW0096,Data,42.0,3260.46,-59.0,2024-03-22 13:11:00,True,103.53,5G,False,True,False,Good,13,Friday,March
a30f7cdd-3ca9-48f4-a89d-eea56be9fdbd,CU000256,7026381462,TW0115,Sms,7093.0,4630.13,-54.0,2024-03-05 00:20:00,True,549.55,3G,True,True,False,Good,0,Tuesday,March
c48bd414-c53a-44fe-ad69-18581958787d,CU000044,9064729058,TW0013,Voice,0.0,21.57,-97.0,2024-02-13 04:12:00,False,678.74,5G,True,True,False,Poor,4,Tuesday,February
ca298d2e-91ab-485e-a664-445d375c4187,CU001190,9021396379,INVALID_TW9160,Sms,6929.0,56.17,-118.0,2024-01-04 18:53:00,False,332.96,4G,False,True,False,Poor,18,Thursday,January
5f46965c-dab4-4419-8f60-02778ba6bd62,CU001180,8062727317,TW0150,Voice,0.0,1632.82,-110.0,2024-02-17 14:44:00,True,918.33,2G,False,True,False,Poor,14,Saturday,February
d34c5f13-568d-4141-aae1-caaefbe48307,CU000606,8098511812,TW0016,Sms,4102.0,1240.52,-76.0,2024-06-06 16:44:00,True,760.07,3G,False,True,False,Fair,16,Thursday,June
5139002c-2265-4166-b68c-613cec33b957,CU001353,8171702992,TW0114,Data,4016.0,1561.2,-36.0,2024-02-17 10:51:00,False,787.64,4G,False,True,False,Good,10,Saturday,February
6375f33e-e8ff-4036-a3c5-bf4e0916cb6f,CU000181,8082713899,TW0014,Sms,683.0,3523.82,-91.0,2024-04-03 06:17:00,False,753.3,2G,True,True,False,Poor,6,Wednesday,April
5d5ef24e-e2b1-44a0-a3fd-810760581d00,CU000889,8066582751,unknown,Data,6701.0,4917.13,-35.0,2024-02-26 22:33:00,False,611.82,4G,False,True,False,Good,22,Monday,February
f7a453f8-13d6-4c1f-88be-bc5052655937,CU001190,9061690824,TW0099,Data,0.0,1969.58,-75.0,2024-05-20 02:36:00,True,890.58,2G,True,True,False,Fair,2,Monday,May
1d211802-8abf-4e31-b431-f025ff2b7443,CU000556,7048546015,TW0043,Data,3149.0,1327.54,-80.0,2024-01-21 10:04:00,False,346.35,3G,False,True,False,Fair,10,Sunday,January
1deba529-3707-46c2-97bb-61e56f642cd6,CU000438,9094737971,TW0011,Voice,0.0,0.0,-117.0,2024-03-13 12:39:00,False,602.88,3G,False,True,False,Poor,12,Wednesday,March
8f3463d8-fe69-4dc1-9b3a-8cce88d75f57,CU000037,7059645532,TW0097,Data,2670.0,4148.27,-200.0,2024-03-25 02:33:00,True,385.22,3G,True,False,False,Poor,2,Monday,March
5ce71a72-b569-4bd5-b21b-949e7f95e176,CU000947,8171702992,TW0063,Data,868.0,3844.81,-50.0,2024-05-11 22:40:00,False,175.84,2G,True,True,False,Good,22,Saturday,May
4cb9696b-2035-4bca-ba62-e02f48baee6b,INVALID_CU982246,7013293721,TW0056,Data,988.0,2119.11,-98.0,2024-03-24 23:28:00,True,98.5,4G,True,True,False,Poor,23,Sunday,March
95e5319c-f08a-4cd0-9735-b9f0696e7d0f,CU000638,8135809679,TW0129,Data,3186.0,3915.95,-118.0,2024-01-16 02:11:00,True,298.26,4G,True,True,False,Poor,2,Tuesday,January
58bd3324-7157-4210-895e-c44c45061192,CU000445,7047188670,TW0117,Data,6502.0,240.77,-71.0,2024-04-12 10:30:00,False,9.05,4G,True,True,False,Fair,10,Friday,April
ec50c4ae-1c37-47fe-9a9b-043ca994b86d,INVALID_CU960438,9092461763,TW0108,Data,3665.0,2083.29,-112.0,2024-02-22 00:05:00,True,213.83,3G,False,True,False,Poor,0,Thursday,February
d9f39052-514e-472c-bd6a-0e3ffef80946,CU001401,9061794588,TW0014,Data,2256.0,4346.71,-75.0,2024-01-05 12:18:00,False,323.75,5G,False,True,False,Fair,12,Friday,January
c6e429f5-c47d-45cd-a95f-da001a4af08c,CU000696,7049395212,TW0143,Data,872.0,1293.2,-90.0,2024-03-01 16:29:00,False,378.21,3G,False,True,False,Fair,16,Friday,March
9a78738b-5fc7-45b1-a8b7-75b26a0be413,CU000330,7024867004,TW0054,Data,6210.0,3564.58,-61.0,2024-01-01 15:16:00,False,897.7,4G,True,True,False,Good,15,Monday,January
a4dc103a-8adf-4974-aeb2-74b573c06087,CU001419,8095249180,TW0049,Data,124.0,389.76,-111.0,2024-05-31 18:48:00,True,150.54,3G,False,True,False,Poor,18,Friday,May
025e6fea-301c-44d5-8899-e2c2a6ed1249,CU000280,8156440283,TW0125,Sms,2499.0,3449.82,-86.0,2024-02-01 01:59:00,True,292.55,3G,False,True,False,Fair,1,Thursday,February
b4173dee-2002-4d97-8b09-464b5f4408d0,CU000789,8031551939,TW0024,Data,1779.0,0.0,-75.0,2024-04-01 04:39:00,False,751.96,2G,True,True,False,Fair,4,Monday,April
084bceb7-4540-48ba-8eac-41431a33abbe,CU000965,8188527555,TW0015,Sms,0.0,0.0,-106.0,2024-01-24 03:01:00,True,392.36,2G,True,True,False,Poor,3,Wednesday,January
5d73b4f5-ed44-45a5-adc0-7d1979c7cc42,CU000793,7027573108,TW0080,Sms,4381.0,3550.33,-95.0,2024-05-20 18:57:00,True,166.52,3G,False,True,False,Poor,18,Monday,May
974e1dbc-08bb-4f2b-97a6-901d46a34d6f,CU000046,8034080895,TW0140,Sms,3352.0,3625.54,-61.0,2024-05-01 13:15:00,False,166.19,3G,True,True,False,Good,13,Wednesday,May
917f510f-4c1b-4501-aacf-7f8fc864a72f,CU001441,7022698997,TW0117,Sms,7136.0,4745.67,-55.0,2024-03-08 08:43:00,True,278.44,3G,True,True,False,Good,8,Friday,March
81a5a983-3c99-4dad-a939-68460c266455,CU000636,9023380969,TW0102,Voice,2691.0,1312.38,-73.0,2024-04-28 18:05:00,False,903.53,3G,False,True,False,Fair,18,Sunday,April
3056367f-095c-429c-8455-bcd00b5f4388,CU000271,9096773521,TW0102,Voice,4924.0,1319.66,-39.0,2024-02-07 14:28:00,False,60.27,4G,False,True,False,Good,14,Wednesday,February
a480dc41-a877-45f3-8495-4e5e96f02a92,CU001485,8098409312,INVALID_TW9873,Data,3279.0,804.5,-77.0,2024-02-24 16:59:00,False,510.08,3G,False,True,False,Fair,16,Saturday,February
01735bad-78b1-4c40-98b5-e2a15c2e7b5b,CU001275,8131688743,TW0004,Voice,4359.0,1609.22,150.0,2024-04-10 20:26:00,False,469.48,3G,False,False,False,Good,20,Wednesday,April
5fcb9d0d-4b90-4d8a-99d8-47bcf8774d7c,CU001036,80957857,TW0046,Data,2498.0,0.0,-76.0,2024-01-22 12:47:00,False,544.09,4G,True,True,False,Fair,12,Monday,January
c576d9ba-2305-4d4a-945b-655533f55ef6,CU000338,9025923304,TW0039,Sms,2529.0,4047.06,-45.0,2024-04-22 12:45:00,False,289.52,3G,True,True,False,Good,12,Monday,April
4acf2984-8254-41db-91ce-fb88933693f7,CU000721,8069762729,TW0142,Voice,1262.0,4623.64,-73.0,2024-01-04 09:50:00,False,960.85,4G,False,True,False,Fair,9,Thursday,January
2803a7ae-d625-42d8-8cc3-f09680a4bd6f,CU001458,8169079991,TW0144,Sms,3179.0,2642.11,-69.0,2024-06-10 06:02:00,True,660.24,3G,False,True,False,Good,6,Monday,June
ea74c486-5ab8-4d11-82cb-ba36d0139f64,CU001181,8092716391,TW0133,Voice,6939.0,1616.34,-42.0,2024-05-30 12:35:00,True,674.3,4G,False,True,False,Good,12,Thursday,May
5b2da92b-4a05-4c2c-9acd-306e0b59ab3d,CU001277,8173443079,TW0061,Sms,4766.0,3872.35,-81.0,2024-01-27 12:31:00,False,278.16,5G,True,True,False,Fair,12,Saturday,January
90d44223-5603-4b94-b25a-72ff6402a631,CU000508,7014522665,TW0081,Sms,6058.0,1623.23,150.0,2024-01-07 02:17:00,True,84.84,3G,False,False,False,Good,2,Sunday,January
26a29a1c-37e9-4bb1-96af-c2e336f7a583,CU000958,7022555745,TW0117,Sms,0.0,1566.58,-65.0,2024-01-25 10:51:00,True,262.65,5G,False,True,False,Good,10,Thursday,January
1d80e705-eaaa-4c34-9998-8fd0d99e6005,CU000370,9024489768,TW0128,Data,5273.0,2243.07,-68.0,2024-06-26 03:40:00,True,398.48,5G,True,True,False,Good,3,Wednesday,June
a72dbd6e-1863-4d4c-b519-2c60e4b2bbfc,CU001432,8165134187,TW0001,Sms,3761.0,3918.49,-31.0,2024-01-30 09:48:00,True,350.41,4G,False,True,False,Good,9,Tuesday,January
519d9967-ec46-4303-a37a-0d9b7f8a2480,CU001167,9068405073,TW0012,Sms,166.0,0.0,-79.0,2024-04-09 14:33:00,True,692.23,3G,False,True,False,Fair,14,Tuesday,April
55d0120d-5d2f-4f62-935e-0151db04ffc1,CU000607,9027699648,TW0071,Voice,7171.0,1466.61,-44.0,2024-01-15 00:53:00,True,21.07,4G,False,True,False,Good,0,Monday,January
abd7f1f3-0dd2-4774-8749-57b55666f6f9,CU000034,8064160400,TW0003,Data,-2608.0,2362.94,0.0,2024-05-03 04:11:00,False,127.78,4G,True,False,False,Good,4,Friday,May
6269a38c-3dc9-4cce-83eb-aa7242057678,CU001099,9095418977,INVALID_TW9813,Voice,6337.0,872.62,-91.0,2024-02-12 16:13:00,False,254.29,4G,True,True,False,Poor,16,Monday,February
e81cce35-88bc-4e93-bfc4-c712b6abb12d,CU000337,8171331732,TW0043,Sms,1569.0,2510.56,-66.0,2024-04-11 04:59:00,False,239.89,3G,False,True,False,Good,4,Thursday,April
09327da2-98a1-4760-bc55-9f0d04c4b421,CU000729,7088910899,TW0094,Sms,3618.0,4774.85,-80.0,2024-04-29 05:15:00,True,781.33,2G,True,True,False,Fair,5,Monday,April
1391c92b-dbf9-4f21-a36a-e21aff91c856,CU000215,9067614267,TW0118,Sms,0.0,3691.77,-101.0,2024-06-22 05:10:00,True,754.37,4G,False,True,False,Poor,5,Saturday,June
bd0324db-1ca9-4169-bc53-079abb4cb4a4,CU000915,80178508,TW0063,Voice,646.0,3634.55,-118.0,2024-01-17 11:07:00,True,453.3,4G,True,True,False,Poor,11,Wednesday,January
